Name,NAICS Code Description,NAICS Code,Address,City,County,State,Zip Code,Unique Identifier,Latitude,Longitude
Beaverdale Farmers Market,Fruit and Vegetable Markets,445230,4801 Franklin Avenue, Des Moines,Polk County,Iowa,50310,22FMTS270774,41.612479,-93.68471
Downtown Evanston Farmers Market,Fruit and Vegetable Markets,445230,University Place at Oak Street, Evanston,Cook County,Illinois,60201,22FMTS270775,42.05062,-87.686152
New Harmony Farmers & Artisans Market,Fruit and Vegetable Markets,445230,407 West Tavern St., New Harmony,Posey County,Indiana,47631,22FMTS270776,38.12899,-87.936384
Netcong Community Marketplace/Farmers Market,Fruit and Vegetable Markets,445230,Rt. 46 & Main Street, Netcong,Morris County,New Jersey,7857,22FMTS270777,40.897787,-74.707004
Hwy 80 Produce,Fruit and Vegetable Markets,445230,903 E. US Hwy 80, Clarksville City ,Gregg County,Texas,75693,22FMTS270778,32.528217,-94.8938
Forest Grove Farmers Market,Fruit and Vegetable Markets,445230,2030 Main St, Forest Grove,Washington County,Oregon,97116,22FMTS270779,45.520653,-123.11204
Cornelius Farmers Market,Fruit and Vegetable Markets,445230,1370 N Adair St, Cornelius,Washington County,Oregon,97113,22FMTS270780,45.521314,-123.05516
Pittsburg Area Farmers' Market,Fruit and Vegetable Markets,445230,119 E. 11St., Pittsburg,Crawford County,Kansas,66762,22FMTS270781,37.418249,-94.703397
Nederland Farmers Market,Fruit and Vegetable Markets,445230,80 E. Second St., Nederland ,Boulder County,Colorado,80466,22FMTS270782,39.962418,-105.50892
Sustainable Food Center Farmers' Market Downtown,Fruit and Vegetable Markets,445230,422 Guadalupe St, Austin,Travis County,Texas,78701,22FMTS270783,30.26766,-97.747306
Sustainable Food Center Farmers' Market Sunset Valley,Fruit and Vegetable Markets,445230,3200 Jones Rd, Austin,Travis County,Texas,78745,22FMTS270784,30.230977,-97.807494
Santa Rosa Certified Farmers Market,Fruit and Vegetable Markets,445230,50 Mark West Springs Rd., Santa Rosa ,Sonoma County,California,95403,22FMTS270785,38.495737,-122.75197
Russian River Farmers Market,Fruit and Vegetable Markets,445230,16290 5th St , Guerneville ,Sonoma County,California,95446,22FMTS270786,38.503197,-122.99878
LEAF Food Hub,Fruit and Vegetable Markets,445230,9535 US Hwy 51 N, Cobden,Union County,Illinois,62920,22FMTS270787,37.533392,-89.254353
Palmas Farmers Market,Fruit and Vegetable Markets,445230,170 Canderlero Dr, Humacao,,Puerto Rico,791,22FMTS270788,18.088831,-65.797119
Denton Community Market,Fruit and Vegetable Markets,445230,317 w Mulberry St, Denton,Denton County,Texas,76201,22FMTS270789,33.213317,-97.136334
El Cajon Farmers Market   Non-Certified,Fruit and Vegetable Markets,445230,1051 Greenfield Drive El cajon,El Cajon,San Diego County,California,92021,22FMTS270790,32.801659,-116.96048
Circle Square Commons Farmers Market,Fruit and Vegetable Markets,445230,8445 SW 80th Street, Ocala,Marion County,Florida,34481,22FMTS270791,29.106489,-82.257895
Franklin Park Conservatory and Botanical Gardens Farmers' Market,Fruit and Vegetable Markets,445230,1777 East Broad Street, Columbus,Franklin County,Ohio,43203,22FMTS270792,39.965067,-82.950712
Cape Riverfront Market,Fruit and Vegetable Markets,445230,35 S Spanish Street, Cape Girardeau,Cape Girardeau County,Missouri,63703,22FMTS270793,37.302782,-89.519952
Morningside Farmers Market,Fruit and Vegetable Markets,445230,1411 N. Morningside Drive NE, Atlanta ,Fulton County,Georgia,30306,22FMTS270794,33.793194,-84.356113
The LMH Market,Fruit and Vegetable Markets,445230,1408 Short Eleventh St, Lincoln,Logan County,Illinois,62656,22FMTS270795,40.154175,-89.385624
Latah Farmers Market,Fruit and Vegetable Markets,445230,State Highway 8, Troy,Latah County,Idaho,83871,22FMTS270796,46.736826,-116.77598
Garfield Park Neighborhood Market - Indoor Season,Fruit and Vegetable Markets,445230,135 N Kedzie Ave., Chicago,Cook County,Illinois,60612,22FMTS270797,41.883908,-87.705713
Seaside Farmers Market,Fruit and Vegetable Markets,445230,1140 Broadway, Seaside,Clatsop County,Oregon,97138,22FMTS270798,45.993667,-123.91986
Fernley Poolside Farmers Market,Fruit and Vegetable Markets,445230,300 Cottonwood Lane, Fernley,Lyon County,Nevada,89408,22FMTS270799,39.594402,-119.24733
Farmers Market - Covington,Fruit and Vegetable Markets,445230,301 4th St , Covington ,Fountain County,Indiana,47932,22FMTS270800,40.137063,-87.39709
Olde Pickerington Farmers' Market,Fruit and Vegetable Markets,445230,89 N Center St , Pickerington,Fairfield County,Ohio,43147,22FMTS270801,39.886046,-82.754075
St. John Farmers Market,Fruit and Vegetable Markets,445230,9660 Wicker Avenue, St. John,Lake County,Indiana,46373,22FMTS270802,41.444077,-87.468144
Snookz block mini market,Fruit and Vegetable Markets,445230,225 Elm St, Santa Paula,Ventura County,California,93060,22FMTS270803,34.342681,-119.08404
Ferndale Farmers Market,Fruit and Vegetable Markets,445230,27021 Kanis Rd, Little Rock,Pulaski County,Arkansas,72223,22FMTS270804,34.776925,-92.556803
Gateway Farmers Market,Fruit and Vegetable Markets,445230,602 East Jefferson Ave, Texarkana ,Miller County,Arkansas,71854,22FMTS270805,33.430713,-94.029739
Fort Smith Farmer's Market,Fruit and Vegetable Markets,445230,2nd and Gartison Ave, Fort Smith ,Sequoyah County,Arkansas,72901,22FMTS270806,35.534732,-94.80361
Lanark Farmers Market,Fruit and Vegetable Markets,445230,101 N Broad St, Lanark,Carroll County,Illinois,61046,22FMTS270807,42.102271,-89.832636
One African! One Nation! Farmers Market,Fruit and Vegetable Markets,445230,4031 W. Florissant Ave., St Louis,St. Louis city,Missouri,63107,22FMTS270808,38.674084,-90.218914
Pendleton Indiana Farmers Market,Fruit and Vegetable Markets,445230,Falls Park Drive, Pendleton ,Madison County,Indiana,46064,22FMTS270809,40.005635,-85.744734
Albany Farmers' Market,Fruit and Vegetable Markets,445230,4th & Ellsworth, Albany,Linn County,Oregon,97321,22FMTS270810,44.635052,-123.10609
Corvallis Farmers' Market,Fruit and Vegetable Markets,445230,1st & Jackson, Corvallis,Benton County,Oregon,97330,22FMTS270811,44.564828,-123.25824
Searcy County Farmers Market,Fruit and Vegetable Markets,445230,200 W Fair Street, Marshall,Searcy County,Arkansas,72650,22FMTS270812,35.911945,-92.632893
Tenino Farmers Market,Fruit and Vegetable Markets,445230,po Box 554, Tenino,Thurston County,Washington,98589,22FMTS270813,46.853829,-122.86037
Harlingen Farmers Market,Fruit and Vegetable Markets,445230,218 E Tyler Ave, Harlingen,Cameron County,Texas,78550,22FMTS270814,26.189375,-97.694079
South Collier Farmer's Market,Fruit and Vegetable Markets,445230,6060 Collier Blvd, Naples,Collier County,Florida,34114,22FMTS270815,26.045266,-81.698398
Easthampton Farmers' Market,Fruit and Vegetable Markets,445230,50 Payson Ave, Easthampton,Hampshire County,Massachusetts,1027,22FMTS270816,42.265213,-72.669332
Oswego Country Market,Fruit and Vegetable Markets,445230,15 Main Street, Oswego,Kendall County,Illinois,60543,22FMTS270817,41.684774,-88.351584
Seward Farmer's Market,Fruit and Vegetable Markets,445230,529 Seward St, Seward,Seward County,Nebraska,68434,22FMTS270818,40.907721,-97.098509
The Market at White River State Park,Fruit and Vegetable Markets,445230,801 W Washington St., Indianapolis,Marion County,Indiana,46204,22FMTS270819,39.767371,-86.171313
Hyde Park Farmers' Market,Fruit and Vegetable Markets,445230,2700 Erie Avenue, Cincinnati,Hamilton County,Ohio,45208,22FMTS270820,39.139569,-84.442416
Hope & Main's Schoolyard Market,Fruit and Vegetable Markets,445230,691 Main Street, Warren,Bristol County,Rhode Island,2885,22FMTS270821,41.725289,-71.28193
Scituate Rotary Farmers Market,Fruit and Vegetable Markets,445230,46 Institute Lane, North Scituate,Providence County,Rhode Island,2857,22FMTS270822,41.848902,-71.579083
Newcastle Farmers Market,Fruit and Vegetable Markets,445230,, Newcastle,Weston County,Wyoming,82701,22FMTS270823,43.849469,-104.18498
Weaver Library Farmers' Market,Fruit and Vegetable Markets,445230,41 Grove Avenue, East Providence,Providence County,Rhode Island,2914,22FMTS270824,41.818333,-71.37757
Hope Street Farmers Market,Fruit and Vegetable Markets,445230,1015 Hope St, Providence ,Providence County,Rhode Island,2906,22FMTS270825,41.799956,-71.356584
Marion Farmers Market,Fruit and Vegetable Markets,445230,2200 31st St, Marion,Linn County,Iowa,52302,22FMTS270826,42.044309,-91.580645
Navarro Farm,Fruit and Vegetable Markets,445230,22155 S.104th Ave., Frankfort,Will County,Illinois,60423,22FMTS270827,41.488007,-87.867562
PC Sunday Farmers Market,Fruit and Vegetable Markets,445230,Madison Street, Port Clinton ,Ottawa County,Ohio,43452,22FMTS270828,41.512209,-82.941236
Pike Farmers Market,Fruit and Vegetable Markets,445230,5429 Lafayette Road, Indianapolis,Marion County,Indiana,46254,22FMTS270829,39.849755,-86.258818
Aquidneck Growers Market- Saturday Summer,Fruit and Vegetable Markets,445230,35 Dexter St, Newport,Newport County,Rhode Island,2840,22FMTS270830,41.509123,-71.304555
Aquidneck Growers Market Miantonomi Community Farmers Market,Fruit and Vegetable Markets,445230,120 Hillside Avenue, Newport,Newport County,Rhode Island,2840,22FMTS270831,41.509894,-71.30979
Farmers Market - Covington,Fruit and Vegetable Markets,445230,301 4th St, Covington ,Fountain County,Indiana,47932,22FMTS270832,40.13712,-87.39697
Martin Farmers Market,Fruit and Vegetable Markets,445230,101 Main Street, Martin,Weakley County,Tennessee,38237,22FMTS270833,36.3430031,-88.850455
Kenosha Public Market,Fruit and Vegetable Markets,445230,625 52nd Street, Kenosha,Kenosha County,Wisconsin,53140,22FMTS270834,42.587876,-87.820499
King Street Farmers Market,Fruit and Vegetable Markets,445230,126 Poplar Grove Connector, Boone,Watauga County,North Carolina,28607,22FMTS270835,36.2198305,-81.6931234
Boone Winter Farmers Market,Fruit and Vegetable Markets,445230,252 Poplar Grove Road, Boone,Watauga County,North Carolina,28607,22FMTS270836,36.2204478,-81.6887158
The Chapel Hill Farmers' Market,Fruit and Vegetable Markets,445230,201 South Estes Drive, Chapel Hill,Orange County,North Carolina,27514,22FMTS270837,35.927587,-79.026717
Richfield Farmers Market,Fruit and Vegetable Markets,445230,6335 Portland Avenue, Richfield,Hennepin County,Minnesota,55423,22FMTS270838,44.8883623,-93.266024
Richfield Winter Market,Fruit and Vegetable Markets,445230,7000 Nicollet Ave, Richfield,Hennepin County,Minnesota,55423,22FMTS270839,44.876064,-93.278795
Danbury Farmers\' Market,Fruit and Vegetable Markets,445230,1 Patriot Drive, Danbury,Fairfield County,Connecticut,6810,22FMTS270840,41.3961518,-73.4487846
Gray Street Farmers Market,Fruit and Vegetable Markets,445230,400 East Gray Street, Louisville,Jefferson County,Kentucky,40202,22FMTS270841,38.2460179,-85.746515
Duvall Farmers Market,Fruit and Vegetable Markets,445230,16201 Main St. NE at Taylor Landing, Duvall,King County,Washington,98019,22FMTS270842,47.744679,-121.98641
Hood River Farmers Market,Fruit and Vegetable Markets,445230,501 Columbia Street, Hood River,Hood River County,Oregon,97031,22FMTS270843,45.70978,-121.515977
Eat Drink RI Market at Blackbird Farm,Fruit and Vegetable Markets,445230,660 Douglas Pike, Smithfield,Providence County,Rhode Island,2917,22FMTS270844,41.901787,-71.505011
Koreshan State Park Farmers Market,Fruit and Vegetable Markets,445230,Koreshan State Park, 3800 Corkscrew Rd,Lee County,Florida,33928,22FMTS270845,26.434777,-81.8156127
Waterfront Farmers Market of Gig Harbor,Fruit and Vegetable Markets,445230,3211 Harborview Drive, Gig Harbor ,,Washington,98335,22FMTS270846,47.330952,-122.58127
Lilburn Farmers Market,Fruit and Vegetable Markets,445230,1400 Killian Hill Rd, Lilburn,Gwinnett County,Georgia,30047,22FMTS270847,33.859588,-84.081093
Mountain Fresh Oakland Farmers Market,Fruit and Vegetable Markets,445230,5 Town Park Lane, Oakland,Garrett County,Maryland,21550,22FMTS270848,39.408747,-79.409554
Walnut Creek Certified Farmers\' Market,Fruit and Vegetable Markets,445230,1799 Locust Street, Walnut Creek,Contra Costa County,California,94596,22FMTS270849,37.902666,-122.04047
Orinda Famers Market,Fruit and Vegetable Markets,445230,28 Orinda Way , Orinda ,Contra Costa County,California,94563,22FMTS270850,37.882764,-122.17454
Historic Lewes Farmers Market,Fruit and Vegetable Markets,445230,36707 Crooked Hammock Way, Lewes,Sussex County,Delaware,19958,22FMTS270851,38.746394,-75.150657
Historic Lewes Farmers Market,Fruit and Vegetable Markets,445230,820 Savannah Road, Lewes,Sussex County,Delaware,19958,22FMTS270852,38.7700964,-75.1435337
Battle Creek Farmers Market,Fruit and Vegetable Markets,445230,25 S McCamly St, Battle Creek,Calhoun County,Michigan,49017,22FMTS270853,42.32009,-85.18515
St. Louis Farmers Market,Fruit and Vegetable Markets,445230,300 North Mill Street, St. Louis,Gratiot County,Michigan,48880,22FMTS270854,43.410742,-84.608462
Hope Farms First Wednesday Market,Fruit and Vegetable Markets,445230,10401 Scott Street, Houston,Harris County,Texas,77051,22FMTS270855,29.6467189,-95.368292
Camellia City Farmers Market,Fruit and Vegetable Markets,445230,333 Erlanger Ave. (corner of 3rd. St.), Olde Towne Slidell,St. Tammany Parish,Louisiana,70458,22FMTS270856,30.275994,-89.780754
Bloomington Winter Farmers\' Market,Fruit and Vegetable Markets,445230,1601 S Rogers St, Bloomington,Monroe County,Indiana,47403,22FMTS270857,39.149906,-86.539649
Downtown Novato Community Farmers Market,Fruit and Vegetable Markets,445230,7th Street behind the CVS between Grant Ave & Novato Blvd , Novato ,Marin County,California,94947,22FMTS270858,38.107536,-122.57874
Fairfax Community Farmers\' Market,Fruit and Vegetable Markets,445230,142 Bolinas Road, Fairfax,Marin County,California,94930,22FMTS270859,37.9853196,-122.5905814
The Springs Community Farmers\' Market,Fruit and Vegetable Markets,445230,Parking lot at Boyes Blvd & Hwy 12, Boyes Hot Springs ,Sonoma County,California,95476,22FMTS270860,38.31433,-122.48205
Santa Rosa Community Farmers Market at the Veterans Building,Fruit and Vegetable Markets,445230,1501 Farmers Lane , Santa Rosa ,Sonoma County,California,95404,22FMTS270861,38.434379,-122.68939
Petaluma Evening Farmers\' Market,Fruit and Vegetable Markets,445230,175 Fairgrounds Drive, Petaluma,Sonoma County,California,94952,22FMTS270862,38.2420797,-122.6302082
Petaluma Farmers Market,Fruit and Vegetable Markets,445230,Petaluma Blvd S and D St, Petaluma ,Sonoma County,California,94952,22FMTS270863,38.231796,-122.63679
The Petaluma East Side Farmers\' Market,Fruit and Vegetable Markets,445230,320 N McDowell Blvd, Petaluma ,Sonoma County,California,94954,22FMTS270864,38.252337,-122.63089
Cotati Community Farmers Market,Fruit and Vegetable Markets,445230,Old Redwood Hwy and W Sierra, Cotati ,Sonoma County,California,94931,22FMTS270865,38.326544,-122.70729
Rohnert Park Farmers\' Market,Fruit and Vegetable Markets,445230,500 City Center Dr , Rohnert Park ,Sonoma County,California,94928,22FMTS270866,38.349284,-122.70394
Troy Waterfront Farmers Market,Fruit and Vegetable Markets,445230,Monument Square, Troy,Rensselaer County,New York,12180,22FMTS270867,42.7316427,-73.6916048
Good Local Markets White Rock Farmers Market,Fruit and Vegetable Markets,445230,1450 Old Gate Lane, Dallas,Dallas County,Texas,75218,22FMTS270868,32.8248108,-96.7034198
Lakewood Village Farmers Market,Fruit and Vegetable Markets,445230,6434 E Mockingbird Lane, Dallas,Dallas County,Texas,75218,22FMTS270869,32.835725,-96.751083
Huntley Farmers Market,Fruit and Vegetable Markets,445230,11712 Coral Street, Huntley,McHenry County,Illinois,60142,22FMTS270870,42.168577,-88.424435
Evart Farmers\' Market,Fruit and Vegetable Markets,445230,200 South Main Street, Evart,Osceola County,Michigan,49631,22FMTS270871,43.899648,-85.259592
Galena KS Farmer\'s Market,Fruit and Vegetable Markets,445230,210 W 7th St, Galena,Cherokee County,Kansas,66739,22FMTS270872,37.074792,-94.640914
Charles City Farmers Market,Fruit and Vegetable Markets,445230,300 N Main St, Charles City,Floyd County,Iowa,50616,22FMTS270873,43.068022,-92.6776165
FRESHFARM Arlington Market,Fruit and Vegetable Markets,445230,1400 N Courthouse Rd, Arlington,Arlington County,Virginia,22201,22FMTS270874,38.8897553,-77.0840474
Siloam Springs Farmers Market ,Fruit and Vegetable Markets,445230,311 South Mount Olive Street, Siloam Springs,Benton County,Arkansas,72761,22FMTS270875,36.1828276,-94.5408272
Corvallis Indoor Winter Market,Fruit and Vegetable Markets,445230,110 Southwest 53rd Street, Corvallis,Benton County,Oregon,97370,22FMTS270876,44.5682522,-123.3133643
Roseland Mercadito Farmers' Market,Fruit and Vegetable Markets,445230,665 Sebastopol Road, Santa Rosa,Sonoma County,California,95407,22FMTS270877,38.430669,-122.728721
South Valley Farmers Market,Fruit and Vegetable Markets,445230,North 7th Street & East Main Street, Cottage Grove,Lane County,Oregon,97424,22FMTS270878,43.7972757,-123.06096
Riverside Farmers\' Market,Fruit and Vegetable Markets,445230,10 Pine Ave., Riverside,Cook County,Illinois,60546,22FMTS270879,41.8277856,-87.820102
Dimondale Farmers\' Market,Fruit and Vegetable Markets,445230,136 N Bridge St, Dimondale,Eaton County,Michigan,48821,22FMTS270880,42.646201,-84.647388
Columbia Farmers Market,Fruit and Vegetable Markets,445230,1769 West Ash Street, Columbia,Boone County,Missouri,65203,22FMTS270881,38.958293,-92.364624
Fulshear Farmers\' Market,Fruit and Vegetable Markets,445230,9035 Bois d\'Arc Lane, Fulshear ,Fort Bend County,Texas,77406,22FMTS270882,29.690226,-95.888475
Downtown Bloomington Farmers Market,Fruit and Vegetable Markets,445230,200 N. Main, Bloomington,McLean County,Illinois,61701,22FMTS270883,40.480014,-88.994107
Dorey Park Farmers Market,Fruit and Vegetable Markets,445230,2999 Darbytown Road, Henrico,Richmond city,Virginia,23231,22FMTS270884,37.5380571,-77.405887
CAVE SPRING FARMERS MARKET,Fruit and Vegetable Markets,445230,6770 Cave Spring Road Southwest, Cave Spring,Floyd County,Georgia,30124,22FMTS270885,34.1332366,-85.3086334
Alexandria Farmers Market,Fruit and Vegetable Markets,445230,2727 JACKSON STREET, Alexandria ,Rapides Parish,Louisiana,71301,22FMTS270886,31.294467,-92.466488
Decorah Farmers Market,Fruit and Vegetable Markets,445230,Heivly Street, Decorah,Winneshiek County,Iowa,52101,22FMTS270887,43.301618,-91.78475
Healthy New Albany Farmers Market,Fruit and Vegetable Markets,445230,200 Market Square, New Albany,Franklin County,Ohio,43054,22FMTS270888,40.083073,-82.798908
Healthy New Albany Indoor Farmers Market,Fruit and Vegetable Markets,445230,150 W Main St, New Albany,Franklin County,Ohio,43054,22FMTS270889,40.083073,-82.798908
Wytheville Farmers Market,Fruit and Vegetable Markets,445230,210 W. Spring Street, Wytheville ,Wythe County,Virginia,24382,22FMTS270130,36.9486397,-81.083367
Yardley Farmers Market,Fruit and Vegetable Markets,445230,Buttonwood Drive, Yardley borough,Bucks County,Pennsylvania,19067,22FMTS270165,40.240829,-74.839997
Brattleboro Winter Farmers' Market,Fruit and Vegetable Markets,445230,,Morrisville village,Lamoille County,Vermont,5661,22FMTS270892,44.5588028,-72.5778415
FRESHFARM Columbia Heights (Saturday) ,Fruit and Vegetable Markets,445230,Park Rd NW & 14th St NW, Washington,District of Columbia,District of Columbia,20010,22FMTS270893,38.9302925,-77.0327462
Coffee Creek Farmers Market,Fruit and Vegetable Markets,445230,178 E Sidewalk Rd., Chesterton,,Indiana,46304,22FMTS270894,,
FRESHFARM Foggy Bottom,Fruit and Vegetable Markets,445230,901 23rd St NW, Washington,District of Columbia,District of Columbia,20052,22FMTS270895,38.9004805,-77.0505776
FRESHFARM H St NE,Fruit and Vegetable Markets,445230,800 13th St NE, Washington,District of Columbia,District of Columbia,20002,22FMTS270896,38.9007086,-76.9883903
FRESHFARM Downtown Silver Spring,Fruit and Vegetable Markets,445230,1 Veterans Pl, Silver Spring,Montgomery County,Maryland,20910,22FMTS270897,38.9974686,-77.0245554
Grove Street farmers Market,Fruit and Vegetable Markets,445230,1001 Northwest 4th Street, Gainesville,Alachua County,Florida,32601,22FMTS270898,29.6613472,-82.3284448
FRESHFARM Monroe Street ,Fruit and Vegetable Markets,445230,716 Monroe St NE, Washington,District of Columbia,District of Columbia,20017,22FMTS270899,38.9323776,-76.994985
FRESHFARM Mosaic (Sunday),Fruit and Vegetable Markets,445230,2920 District Ave, Fairfax,Fairfax County,Virginia,22031,22FMTS270900,38.8714011,-77.2307258
FRESHFARM Mount Vernon Triangle,Fruit and Vegetable Markets,445230,499 I St NW, Washington,District of Columbia,District of Columbia,20001,22FMTS270901,38.9013863,-77.0190138
FRESHFARM Oakton,Fruit and Vegetable Markets,445230,2951 Chain Bridge Rd, Oakton,Fairfax County,Virginia,22124,22FMTS270902,38.880203,-77.3013443
Yellow Green Farmers Market,Fruit and Vegetable Markets,445230,1940 North 30th Road, Hollywood,Broward County,Florida,33021,22FMTS269950,26.03026,-80.169243
FRESHFARM Reston,Fruit and Vegetable Markets,445230,11900 Lawyers Rd, Reston,Fairfax County,Virginia,20191,22FMTS270904,38.9242303,-77.3581045
Golden Villa Farmers' Market,Fruit and Vegetable Markets,445230,255 S Sutter St, Stockton,,California,95203,22FMTS270905,,
Audubon Farmers Market,Fruit and Vegetable Markets,445230,2844 Johnson St NE, Minneapolis,Hennepin County,Minnesota,55418,22FMTS270906,45.0199925,-93.2374381
FRESHFARM Dupont Circle (Sunday),Fruit and Vegetable Markets,445230,1600 20th St NW, Washington,District of Columbia,District of Columbia,20009,22FMTS270907,38.9112925,-77.045201
Zebulon Farm Fresh Market,Fruit and Vegetable Markets,445230,103 N Arendell Ave, Zebulon,Wake County,North Carolina,27597,22FMTS270283,35.821835,-78.314111
