Name,NAICS_Code_Description,NAICS_Code,Address,City,State,County,Zip Code,Phone,Website,ExcessFood_TonYear_Lowest,ExcessFood_TonYear_Highest,Unique ID,Latitude,Longitude
CALDWELL COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,100 EAST MARKET STREET,PRINCETON,KY,CALDWELL,42445,(270) 365-2088,http://caldwellcounty.ky.gov/Elected/Pages/Sheriff.aspx,,,CF2919,37.10925,-87.880941
CALDWELL PARISH DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,701 STATE HWY 845,GRAYSON,LA,CALDWELL,71435,(318) 649-2100,https://doc.louisiana.gov/location/caldwell_parish/,38.63,63.62,CF2674,32.03788237,-92.1377531
CALDWELL PARISH JAIL,CORRECTIONAL INSTITUTIONS,922140,201 MAIN STREET,COLUMBIA,LA,CALDWELL,71418,(318) 649-2345,https://www.facebook.com/CaldwellParishSO/,6.98,11.50,CF918,32.10582965,-92.07467445
CALDWELL WORK RELEASE CENTER,CORRECTIONAL INSTITUTIONS,922140,671 STATE HWY 845,GRAYSON,LA,CALDWELL,71435,(318) 649-5600,https://doc.louisiana.gov/location/caldwell_parish/,,,CF4899,32.03934834,-92.13721134
CALEDONIA CORRECTIONAL INSTITUTION,CORRECTIONAL INSTITUTIONS,922140,2787 CALEDONIA DR,TILLERY,NC,HALIFAX,27882,(252) 826-5621,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Caledonia-Correctional-Institution,161.02,265.21,CF3951,36.30633107,-77.45754584
CALEDONIA CORRECTIONAL INSTITUTION - MINIMUM,CORRECTIONAL INSTITUTIONS,922140,"1984 CALEDONIA DR, STATE RD 1141",TILLERY,NC,HALIFAX,27882,(252) 826-5621,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Caledonia-Correctional-Institution,161.02,265.21,CF3952,36.25139,-77.48292
CALHOUN CORRECTIONAL INSTITUTION,CORRECTIONAL INSTITUTIONS,922140,19562 SE INSTITUTION DR,BLOUNTSTOWN,FL,CALHOUN,32424,(850) 237-6500,http://www.dc.state.fl.us/ci/index.html,210.04,345.95,CF4220,30.407202,-85.0634505
CALHOUN COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,P.O. BOX 635,HARDIN,IL,CALHOUN,62047,(618) 576-9041,https://www.ilsheriff.org/county/calhoun-county/,0.31,0.51,CF3066,39.1538216,-90.6229682
CALHOUN COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,449 9TH STREET,HAMPTON,AR,CALHOUN,71744,(870) 798-2323,https://calhouncounty.arkansas.gov/services/detail/sheriff-services,4.65,7.67,CF605,33.529977,-92.456352
CALHOUN COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,400 W 8TH ST,ANNISTON,AL,CALHOUN,36201,(256) 236-5561,http://www.calcoso.org/jail/,57.40,94.54,CF4901,33.65487871,-85.8379971
CALHOUN COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,161 E MICHIGAN AVE,BATTLE CREEK,MI,CALHOUN,49014,(269) 969-6450,https://www.calhouncountymi.gov/government/sheriff/corrections_division/,97.73,160.97,CF4902,42.316515,-85.1762115
CALHOUN COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,178 SOUTH MURPHREE STREET,PITTSBORO,MS,CALHOUN,38951,(662) 412-3149,http://www.calhounso.org/,,,CF2,33.93407391,-89.33529631
CALHOUN COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,20776 CENTRAL AVENUE EAST,BLOUNTSTOWN,FL,CALHOUN,32424,(850) 674-5049,http://www.calhounsheriff.com/index.html,,,CF3528,30.44325946,-85.04320949
CALHOUN COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,28959 NORTH BERMUDA STREET,MORGAN,GA,CALHOUN,39866,(229) 849-2480,http://www.calhouncountygasheriff.com/index.htm,,,CF4900,31.539195,-84.599847
CALHOUN COUNTY JAIL / SHERIFF,CORRECTIONAL INSTITUTIONS,922140,211 S ANN ST,PORT LAVACA,TX,CALHOUN,77979,(361) 553-4475,,22.34,36.79,CF2094,28.612908,-96.62616
CALHOUN COUNTY JUVENILE HOME,CORRECTIONAL INSTITUTIONS,922140,14555 18 1/2 MILE RD,MARSHALL,MI,CALHOUN,49068,(269) 781-0920,https://www.calhouncountymi.gov/government/juvenile_home/,6.52,10.73,CF869,42.283593,-84.937248
CALHOUN COUNTY SHERIFF DEPARTMENT,CORRECTIONAL INSTITUTIONS,922140,363 MAIN ST,GRANTSVILLE,WV,CALHOUN,26147,(304) 354-6333,https://calhouncounty.wv.gov/countygovernmentagencies/Pages/sheriff.aspx,,,CF4903,38.923425,-81.0956385
CALHOUN STATE PRISON,CORRECTIONAL INSTITUTIONS,922140,27823 MAIN ST,MORGAN,GA,CALHOUN,39866,(229) 849-5000,http://www.dcor.state.ga.us/facility-finder,260.14,428.47,CF4390,31.539708,-84.616632
CALHOUN WORK CAMP,CORRECTIONAL INSTITUTIONS,922140,19564 SE INSTITUTION DR,BLOUNTSTOWN,FL,CALHOUN,32424,(850) 237-6632,http://www.dc.state.fl.us/ci/index.html,,,CF4904,30.4084765,-85.06353308
CALIENTE YOUTH CENTER,CORRECTIONAL INSTITUTIONS,922140,500 YOUTH CENTER DRIVE,CALIENTE,NV,LINCOLN,89008,(775) 726-8200,http://dcfs.nv.gov/Programs/JJS/Caliente/,21.72,35.77,CF2064,37.619487,-114.5028195
CALIFORNIA CITY CORRECTIONAL CENTER (CAC),CORRECTIONAL INSTITUTIONS,922140,22844 VIRGINIA BLVD,CALIFORNIA CITY,CA,KERN,93505,(760) 246-7600,http://www.cdcr.ca.gov/Facilities_Locator/,397.12,654.08,CF4620,35.151633,-117.852948
CALIFORNIA CORRECTIONAL CENTER (CCC),CORRECTIONAL INSTITUTIONS,922140,711-045 CENTER ROAD,SUSANVILLE,CA,LASSEN,96127,(530) 257-2181,http://www.cdcr.ca.gov/Facilities_Locator/,602.35,992.11,CF4695,40.39744582,-120.5105498
CALIFORNIA CORRECTIONAL INSTITUTION (CCI),CORRECTIONAL INSTITUTIONS,922140,24900 HWY 202,TEHACHAPI,CA,KERN,93561,(661) 822-4402,http://www.cdcr.ca.gov/Facilities_Locator/,431.71,711.06,CF4636,35.12586392,-118.5741128
CALIFORNIA HEALTH CARE FACILITY (CHCF),CORRECTIONAL INSTITUTIONS,922140,7707 AUSTIN ROAD,STOCKTON,CA,SAN JOAQUIN,95215,(209) 467-2500,http://www.cdcr.ca.gov/Facilities_Locator/,457.77,753.98,CF4648,37.892691,-121.1911335
CALIFORNIA INSTITUTION FOR MEN (CIM),CORRECTIONAL INSTITUTIONS,922140,14901 CENTRAL AVENUE,CHINO,CA,SAN BERNARDINO,91710,(909) 597-1821,http://www.cdcr.ca.gov/Facilities_Locator/,461.65,760.37,CF4650,33.98271148,-117.6889225
CALIFORNIA INSTITUTION FOR WOMEN (CIW),CORRECTIONAL INSTITUTIONS,922140,16756 CHINO-CORONA ROAD,CORONA,CA,SAN BERNARDINO,92880,(909) 597-1771,http://www.cdcr.ca.gov/Facilities_Locator/,216.86,357.19,CF4243,33.94863,-117.6374565
CALIFORNIA MEDICAL FACILITY (CMF),CORRECTIONAL INSTITUTIONS,922140,1600 CALIFORNIA DRIVE,VACAVILLE,CA,SOLANO,95696,(707) 448-6841,http://www.cdcr.ca.gov/Facilities_Locator/,366.25,603.24,CF4584,38.33323148,-121.9801259
CALIFORNIA MEN'S COLONY (CMC),CORRECTIONAL INSTITUTIONS,922140,COLONY DRIVE,SAN LUIS OBISPO,CA,SAN LUIS OBISPO,93409,(805) 547-7900,http://www.cdcr.ca.gov/Facilities_Locator/,595.37,980.61,CF4693,35.32140413,-120.6962716
CALIFORNIA REHABILITATION CENTER (CRC),CORRECTIONAL INSTITUTIONS,922140,5TH STREET AND WESTERN AVENUE,NORCO,CA,RIVERSIDE,92860,(951) 737-2683,http://www.cdcr.ca.gov/Facilities_Locator/,386.42,636.45,CF4611,33.931134,-117.576648
"CALIFORNIA STATE PRISON, CORCORAN (COR)",CORRECTIONAL INSTITUTIONS,922140,4001 KING AVENUE,CORCORAN,CA,KINGS,93212,(559) 992-8800,http://www.cdcr.ca.gov/Facilities_Locator/,483.37,796.14,CF4667,36.06510098,-119.557655
"CALIFORNIA STATE PRISON, SACRAMENTO (SAC)",CORRECTIONAL INSTITUTIONS,922140,100 PRISON ROAD,REPRESA,CA,SACRAMENTO,95671,(916) 985-8610,http://www.cdcr.ca.gov/Facilities_Locator/,283.57,467.05,CF4456,38.68365709,-121.1594434
"CALIFORNIA STATE PRISON, SOLANO (SOL)",CORRECTIONAL INSTITUTIONS,922140,2100 PEABODY ROAD,VACAVILLE,CA,SOLANO,95687,(707) 451-0182,http://www.cdcr.ca.gov/Facilities_Locator/,404.88,666.86,CF4626,38.3234097,-121.9705053
CALIFORNIA STATE PRISON-LOS ANGELES COUNTY (LAC),CORRECTIONAL INSTITUTIONS,922140,44750 60TH STREET WEST,LANCASTER,CA,LOS ANGELES,93536,(661) 729-2000,http://www.cdcr.ca.gov/Facilities_Locator/,356.79,587.65,CF4573,34.69142302,-118.2365742
CALIPATRIA STATE PRISON (CAL),CORRECTIONAL INSTITUTIONS,922140,7018 BLAIR ROAD,CALIPATRIA,CA,IMPERIAL,92233,(760) 348-7000,http://www.cdcr.ca.gov/Facilities_Locator/,358.03,589.69,CF4578,33.16332979,-115.4931137
CALLAHAN COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,432 MARKET ST,BAIRD,TX,CALLAHAN,79504,(325) 854-1444,,1.55,2.56,CF104,32.395149,-99.393912
CALLAWAY COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,1201 STATE RD O,FULTON,MO,CALLAWAY,65251,(573) 642-7291,http://callawaysheriff.org/,16.13,26.57,CF1735,38.84414841,-91.93124838
CALLOWAY COUNTY JAIL / RESTRICTED CUSTODY CENTER,CORRECTIONAL INSTITUTIONS,922140,310 N 4TH ST,MURRAY,KY,CALLOWAY,42071,(270) 753-6150,http://www.callowaycountyjail.com/,25.29,41.65,CF2251,36.6130714,-88.302023
CALUMET COUNTY JAIL / SHERIFF,CORRECTIONAL INSTITUTIONS,922140,206 COURT ST,CHILTON,WI,CALUMET,53014,(920) 849-2335,https://www.co.calumet.wi.us/214/Corrections-Division,8.38,13.80,CF1106,44.030331,-88.1686485
CALUMET TRANSITIONAL HOUSING UNIT,CORRECTIONAL INSTITUTIONS,922140,126 LOWELL STREET,MANCHESTER,NH,HILLSBOROUGH,03104,(603) 271-1928,https://www.nh.gov/nhdoc/facilities/index.html,9.93,16.35,CF1248,42.993873,-71.458713
CALVERT COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,325 STAFFORD RD,PRINCE FREDERICK,MD,CALVERT,20678,(410) 535-4300,https://www.co.cal.md.us/99/Detention-Center,35.37,58.25,CF2586,38.535939,-76.615677
CAMBRIA COUNTY PRISON,CORRECTIONAL INSTITUTIONS,922140,425 MANOR DRIVE,EBENSBURG,PA,CAMBRIA,15931,(814) 472-7330,https://www.cambriacountypa.gov/prison.aspx,76.79,126.47,CF3299,40.484394,-78.701409
CAMDEN COMMUNITY BASED FACILITY / COMMUNITY WORK CENTER,CORRECTIONAL INSTITUTIONS,922140,1780 ALABAMA HWY 221,CAMDEN,AL,WILCOX,36726,(334) 682-4287,http://www.doc.state.al.us/FacAddr.aspx,25.13,41.39,CF2245,31.99507424,-87.33655764
CAMDEN COUNTY CORRECTIONAL FACILITY,CORRECTIONAL INSTITUTIONS,922140,330 FEDERAL ST,CAMDEN,NJ,CAMDEN,08101,(856) 580-6017,https://www.camdendoc.com/home.html,197.47,325.25,CF4169,39.943476,-75.1234815
CAMDEN COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,1 COURT CIRCLE,CAMDENTON,MO,CAMDEN,65020,(573) 346-2243,https://www.camdencountymosheriff.org/page.php?id=6,17.06,28.11,CF1794,38.008125,-92.7458325
CAMDEN COUNTY DETENTION FACILITY,CORRECTIONAL INSTITUTIONS,922140,209 EAST 4TH STREET,WOODBINE,GA,CAMDEN,31569,(912) 510-5100,http://www.camdensheriff.org/,23.73,39.09,CF2189,30.96802802,-81.72157906
CAMDEN COUNTY YOUTH CENTER,CORRECTIONAL INSTITUTIONS,922140,8 S WOODBURY TURNERSVILLE RD,BLACKWOOD,NJ,CAMDEN,08012,(856) 374-6100,https://www.njjda.org/locations/,11.94,19.67,CF1415,39.78363534,-75.0677451
CAMERON COUNTY DETENTION CENTER 1,CORRECTIONAL INSTITUTIONS,922140,1145 E HARRISON,BROWNSVILLE,TX,CAMERON,78520,(956) 544-0865,http://www.co.cameron.tx.us/sheriffs/sheriffsoffice.html,,,CF4905,25.906365,-97.492698
CAMERON COUNTY DETENTION CENTER 2,CORRECTIONAL INSTITUTIONS,922140,1145 E HARRISON,BROWNSVILLE,TX,CAMERON,78520,(956) 544-0814,http://www.co.cameron.tx.us/sheriffs/sheriffsoffice.html,,,CF4906,25.906365,-97.492698
CAMERON COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,954 E HARRISON ST,BROWNSVILLE,TX,CAMERON,78520,(956) 544-0865,http://www.co.cameron.tx.us/sheriffs/sheriffsoffice.html,270.85,446.10,CF4422,25.907787,-97.495191
CAMERON PARISH JAIL,CORRECTIONAL INSTITUTIONS,922140,124 RECREATION CENTER LANE,CAMERON,LA,CAMERON,70631,(337) 775-2125,https://www.cameronso.org/,13.65,22.48,CF1534,29.79874253,-93.324919
CAMINO NUEVO YOUTH CENTER,CORRECTIONAL INSTITUTIONS,922140,4050 EDITH BLVD,ALBUQUERQUE,NM,BERNALILLO,87107,(505) 383-3829,http://www.nmjustice.net/nmsc/juvenile/program.php?id=5327,14.89,24.53,CF1610,35.120997,-106.6317525
CAMP AFFLERBAUGH,CORRECTIONAL INSTITUTIONS,922140,6631 N. STEPHENS RANCH ROAD,LA VERNE,CA,LOS ANGELES,91750,(909) 593-4937,https://locator.lacounty.gov/lac/Location/3176812/camp-afflerbaugh,,,CF4907,34.151769,-117.7459245
CAMP AVERY PARK CAMP,CORRECTIONAL INSTITUTIONS,922140,198 AVERY LANE,TROY,MO,LINCOLN,63379,(636) 528-8800,,5.58,9.20,CF751,39.01866006,-90.91458385
CAMP COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,203 TAPP ST,PITTSBURG,TX,CAMP,75686,(903) 856-6651,,5.27,8.69,CF717,32.996394,-94.965651
CAMP ERWIN OWEN,CORRECTIONAL INSTITUTIONS,922140,14401 SIERRA WAY,KERNVILLE,CA,KERN,93288,(760) 376-2844,http://www.kernprobation.com/institutions/,19.39,31.94,CF1937,35.76731726,-118.4267202
CAMP FLORENCE,CORRECTIONAL INSTITUTIONS,922140,4859 SOUTH JETTY ROAD,FLORENCE,OR,LANE,97439,(541) 997-2076,http://www.oregon.gov/oya/Pages/facility_services.aspx,3.88,6.39,CF481,43.956099,-124.114581
CAMP GONZALES,CORRECTIONAL INSTITUTIONS,922140,1301 NORTH LAS VIRGENES ROAD,CALABASAS,CA,LOS ANGELES,91302,(818) 222-1192,https://probation.lacounty.gov/locations/#juvenile_camps,,,CF4908,34.087392,-118.707048
CAMP KILPATRICK,CORRECTIONAL INSTITUTIONS,922140,427 S. ENCINAL CYN. RD,MALIBU,CA,LOS ANGELES,90265,(818) 889-1353,https://probation.lacounty.gov/locations/#juvenile_camps,,,CF4909,34.093161,-118.837485
CAMP LIMÓN,CORRECTIONAL INSTITUTIONS,922140,CARR. 105 BO LIMON KM 0.9,MAYAGUEZ,PR,MAYAGUEZ,00681,,,23.58,38.84,CF2177,18.19718839,-67.11965037
CAMP MENDENHALL,CORRECTIONAL INSTITUTIONS,922140,42230 N. LAKE HUGHES RD,LAKE HUGHES,CA,LOS ANGELES,93532,(661) 724-1213,https://probation.lacounty.gov/locations/#juvenile_camps,,,CF4910,34.654239,-118.482102
CAMP MILLER,CORRECTIONAL INSTITUTIONS,922140,433 S. ENCINAL CYN. RD.,MALIBU,CA,LOS ANGELES,90265,(818) 889-0260,https://probation.lacounty.gov/locations/#juvenile_camps,,,CF4911,34.09209,-118.8356175
CAMP MUNZ,CORRECTIONAL INSTITUTIONS,922140,42220 N. LAKE HUGHES RD,LAKE HUGHES,CA,LOS ANGELES,93532,(661) 724-1211,https://probation.lacounty.gov/locations/#juvenile_camps,,,CF4912,34.65375359,-118.4794026
CAMP PAIGE,CORRECTIONAL INSTITUTIONS,922140,6601 N. STEPHEN RANCH ROAD,LA VERNE,CA,LOS ANGELES,91750,(909) 593-4921,https://probation.lacounty.gov/locations/#juvenile_camps,,,CF4913,34.151895,-117.746073
CAMP RIVERBEND YOUTH TRANSITIONAL FACILITY,CORRECTIONAL INSTITUTIONS,922140,58231 OREGON HWY 244,LA GRANDE,OR,UNION,97850,(541) 663-8801,http://www.oregon.gov/oya/Pages/facility_services.aspx,7.76,12.78,CF1035,45.33995206,-118.2383709
CAMP ROCKEY,CORRECTIONAL INSTITUTIONS,922140,1900 N. SYCAMORE CYN. RD,SAN DIMAS,CA,LOS ANGELES,91773,(909) 599-2391,https://probation.lacounty.gov/locations/#juvenile_camps,,,CF4914,34.135101,-117.794736
CAMP ROUTH,CORRECTIONAL INSTITUTIONS,922140,12500 BIG TUJUNGA CYN. RD.,TUJUNGA,CA,LOS ANGELES,91042,(818) 352-4407,https://probation.lacounty.gov/locations/#juvenile_camps,,,CF4915,34.289928,-118.289268
CAMP SCOTT,CORRECTIONAL INSTITUTIONS,922140,28700 BOUQUET CYN. RD.,SANTA CLARITA,CA,LOS ANGELES,91390,(661) 296-8500,https://probation.lacounty.gov/locations/#juvenile_camps,,,CF4916,34.457967,-118.4871555
CAMP SCUDDER,CORRECTIONAL INSTITUTIONS,922140,28750 BOUQUET CYN. RD.,SANTA CLARITA,CA,LOS ANGELES,91390,(661) 296-8811,https://probation.lacounty.gov/locations/#juvenile_camps,,,CF4917,34.457841,-118.4830695
CAMP SUMMIT BOOT CAMP,CORRECTIONAL INSTITUTIONS,922140,2407 N 500 W,LA PORTE,IN,LAPORTE,46350,(219) 326-1188,http://www.in.gov/idoc/dys/2334.htm,14.58,24.02,CF1592,41.64196305,-86.7986042
CAMP TILLAMOOK YOUTH TRANSITIONAL FACILITY,CORRECTIONAL INSTITUTIONS,922140,6820 BARRACKS CIRCLE,TILLAMOOK,OR,TILLAMOOK,97141,(503) 842-4243,http://www.oregon.gov/oya/Pages/facility_services.aspx,3.88,6.39,CF482,45.424656,-123.79671
CAMP WILMONT SWEENEY,CORRECTIONAL INSTITUTIONS,922140,2600 FAIRMONT DR,SAN LEANDRO,CA,ALAMEDA,94578,(510) 670-7669,http://www.acgov.org/probation/ji.htm,7.76,12.78,CF1036,37.71306,-122.116437
CAMPAMENTO ZARZAL,CORRECTIONAL INSTITUTIONS,922140,CARR. 3 KM 32.9 BO. TRES T,RIO GRANDE,PR,RIO GRANDE,00745,(787) 888-1185,http://ac.gobierno.pr/correccion/localizaciones/,77.56,127.75,CF3304,18.37604803,-65.82667661
CAMPBELL COUNTY ADULT DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,90 COURTHOUSE LANE,RUSTBURG,VA,CAMPBELL,24588,(434) 332-9583,https://www.brrja.state.va.us/campbell-county-adult-detention-center/,11.94,19.67,CF1416,37.277424,-79.102773
CAMPBELL COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,601 CENTRAL AVE,NEWPORT,KY,CAMPBELL,41071,(859) 431-4611,https://ccdc.ky.gov/Pages/index.aspx,82.53,135.93,CF3385,39.08900449,-84.49726963
CAMPBELL COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,600 W BOXELDER RD,GILLETTE,WY,CAMPBELL,82718,(307) 687-6138,https://www.ccgov.net/187/Detention-Center,,,CF4918,44.27626781,-105.5126162
CAMPBELL COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,195 KENTUCKY ST,JACKSBORO,TN,CAMPBELL,37757,(423) 562-7446,http://www.campbellcountysheriff.com/,49.95,82.27,CF2963,36.33042459,-84.18334488
CAMPBELL COUNTY RESTRICTED CUSTODY CENTER,CORRECTIONAL INSTITUTIONS,922140,601 CENTRAL AVE,NEWPORT,KY,CAMPBELL,41071,(859) 431-4611,https://ccdc.ky.gov/facilities/Pages/rcc.aspx,19.24,31.68,CF1924,39.08900449,-84.49726963
CAMPBELL REGIONAL JUVENILE DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,590 COLUMBIA ST,NEWPORT,KY,CAMPBELL,41071,(859) 292-6371,https://djj.ky.gov/Facilities/Pages/Detention-Centers.aspx,8.07,13.29,CF1078,39.09011288,-84.4964018
CANADIAN COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,304 N EVANS,EL RENO,OK,CANADIAN,73036,(405) 422-3188,http://www.ccsheriff.net/,11.17,18.40,CF1363,35.53509665,-97.95597509
CANDLER COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,1015 EAST HIAWATHA STREET,METTER,GA,CANDLER,30439,(912) 685-2291,https://www.candlersheriff.com/home.html,,,CF4919,32.39163,-82.0399005
CANNON COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,110 ALEXANDER DR,WOODBURY,TN,CANNON,37190,(615) 563-5934,https://cannoncountytn.org/sheriff/,6.52,10.73,CF870,35.8312286,-86.07008526
CANYON COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,219 N 12TH AVE,CALDWELL,ID,CANYON,83605,(208) 454-6603,https://www.canyonco.org/elected-officials/sheriff/,56.00,92.24,CF3051,43.66478284,-116.6813691
CANYON HILLS,CORRECTIONAL INSTITUTIONS,922140,2519 WINDMILL DRIVE,SPEARFISH,SD,LAWRENCE,57583,(605) 559-3501,https://www.lsssd.org/,,,CF4920,44.484192,-103.817799
CANYON VIEW COMMUNITY FACILITY,CORRECTIONAL INSTITUTIONS,922140,260 N. GEORGIA AVENUE,EAST WENATCHEE,WA,DOUGLAS,98802,(509) 886-6283,https://www.dcyf.wa.gov/services/juvenile-rehabilitation/residential-facilities,,,CF4921,47.408787,-120.2777415
CANYONLANDS YOUTH HOME,CORRECTIONAL INSTITUTIONS,922140,244 W OLD RUIN RD,BLANDING,UT,SAN JUAN,84511,(435) 678-3140,https://hs.utah.gov/resource/canyonlands-youth-center,2.48,4.09,CF237,37.603008,-109.4827815
CAPE GIRARDEAU COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,216 N. MISSOURI ST,JACKSON,MO,CAPE GIRARDEAU,63755,(573) 243-3551,https://www.capecountysheriff.org/,23.58,38.84,CF2180,37.38389517,-89.66861544
CAPE GIRARDEAU MUNICIPAL JAIL,CORRECTIONAL INSTITUTIONS,922140,2530 MARIA LOUISE LANE,CAPE GIRARDEAU,MO,CAPE GIRARDEAU,63701,(573) 339-6621,https://www.cityofcapegirardeau.org/departments/police/chiefs_message/divisions___units/operations_support_division,3.10,5.11,CF321,37.31627583,-89.55699431
CAPE MAY COUNTY CORRECTIONAL CENTER,CORRECTIONAL INSTITUTIONS,922140,125 CERST HAVEN ROAD,CAPE MAY COURT HOUSE,NJ,CAPE MAY,08210,(609) 463-6420,http://www.cmcsheriff.net/corrections.html,29.16,48.03,CF2360,39.098592,-74.8028025
CAPE VINCENT CORRECTIONAL FACILITY,CORRECTIONAL INSTITUTIONS,922140,36560 STATE ROUTE 12E,CAPE VINCENT,NY,JEFFERSON,13618,(315) 654-4100,https://doccs.ny.gov/location/cape-vincent-correctional-facility,136.82,225.35,CF3799,44.19666,-76.188348
CAPITAL DISTRICT SECURE JUVENILE DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,838 ALBANY SHAKER RD,ALBANY,NY,ALBANY,12211,(518) 456-9399,https://cdrpc.org/programs/cdyci,3.72,6.13,CF416,42.753303,-73.818657
CARBON COUNTY CORRECTIONAL FACILITY,CORRECTIONAL INSTITUTIONS,922140,331 BROAD ST,NESQUEHONING,PA,CARBON,18240,(570) 325-2211,http://www.carboncounty.com/index.php/2-uncategorised/48-correctional-facility,34.59,56.98,CF2563,40.87832614,-75.78232308
CARBON COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,240 W MAIN ST,PRICE,UT,CARBON,84501,(435) 636-3254,https://www.carbon.utah.gov/Administration/Public-Safety/Contact,13.50,22.23,CF1525,39.599829,-110.8146285
CARBON COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,1302 E DALEY ST,RAWLINS,WY,CARBON,82301,(307) 324-2776,http://www.carbonwy.com/1008/Inmate-Information,,,CF4922,41.79601917,-107.2231817
CARBON HILL CITY JAIL,CORRECTIONAL INSTITUTIONS,922140,170 2ND AVENUE NORTHWEST,CARBON HILL,AL,WALKER,35549,(205) 924-4411,,,,CF4923,33.88962034,-87.52901737
CARIBOU COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,475 EAST 2ND SOUTH,SODA SPRINGS,ID,CARIBOU,83276,(208) 547-2561,https://www.cariboucountysheriff.com/,7.60,12.52,CF1017,42.65474067,-111.5894358
CARL F. BRYAN II JUVENILE HALL,CORRECTIONAL INSTITUTIONS,922140,15434 STATE HIGHWAY 49,NEVADA CITY,CA,NEVADA,95959,(530) 470-2600,https://www.mynevadacounty.com/617/Probation,,,CF4924,39.265803,-121.03245
CARLIN CONSERVATION CAMP,CORRECTIONAL INSTITUTIONS,922140,124 SUZIE CREEK RD,CARLIN,NV,ELKO,89822,(775) 754-6307,http://doc.nv.gov/Facilities/CCC_Facility/,23.27,38.33,CF2140,40.72626059,-116.0832019
CARLTON COUNTY JAIL,CORRECTIONAL INSTITUTIONS,922140,317 WALNUT AVENUE,CARLTON,MN,CARLTON,55718,(218) 384-4560,http://www.co.carlton.mn.us/261/Sheriffs-Office,7.45,12.26,CF967,46.66477276,-92.4238382
CAROLINE CORRECTIONAL UNIT #2,CORRECTIONAL INSTITUTIONS,922140,31285 CAMP RD,HANOVER,VA,CAROLINE,23069,(804) 994-2161,https://vadoc.virginia.gov/facilities-and-offices/,22.34,36.79,CF2095,37.832841,-77.331771
CAROLINE COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,101 GAY STREET,DENTON,MD,CAROLINE,21629,(410) 479-2517,https://www.carolinemd.org/131/Corrections,19.39,31.94,CF1938,38.887605,-75.8331765
CARRIZALES-RUCKER DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,7300 OLD ALICE RD,OLIMITO,TX,CAMERON,78575,(956) 554-6701,http://www.co.cameron.tx.us/sheriffs/sheriffsoffice.html,101.14,166.59,CF3554,26.02343275,-97.51221789
CARROL COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,205 HAILEY ROAD,BERRYVILLE,AR,CARROLL,72616,(870) 423-2901,http://co.carroll.ar.us/Home/Contact,15.51,25.55,CF1678,36.355401,-93.546486
CARROLL COUNTY CORRECTIONAL FACILITY,CORRECTIONAL INSTITUTIONS,922140,301 N MAIN STREET,MT CARROLL,IL,CARROLL,61053,(815) 244-0265,http://www.carroll-county.net/sheriff,,,CF4925,42.100884,-89.978301
CARROLL COUNTY CORRECTIONAL INSTITUTION,CORRECTIONAL INSTITUTIONS,922140,96 HORSLEY MILL ROAD,CARROLLTON,GA,CARROLL,30117,(770) 830-5905,http://www.carrollcountyga.com/285/Prison-Correctional-Institute,38.16,62.85,CF2661,33.57633476,-85.04576645
CARROLL COUNTY DETENTION CENTER,CORRECTIONAL INSTITUTIONS,922140,800 CLAY ST,CARROLLTON,KY,CARROLL,41008,(502) 732-9499,http://www.carrolldetention.com/index2.html,13.65,22.48,CF1535,38.67742342,-85.17413046
